Property,ID,date,pagePath,pageTitle,activeUsers,sessions
hutchdatasci,331303847,2023-06-08,/news/dasl-culture/,DaSL Culture and Work Style -,5,6
hutchdatasci,331303847,2023-06-09,/ourteam/,Who We Are -,5,6
hutchdatasci,331303847,2023-06-12,/ourteam/,Who We Are -,5,6
hutchdatasci,331303847,2023-06-20,/projects/,DaSL Projects -,5,6
hutchdatasci,331303847,2023-06-21,/ourteam/,Who We Are -,5,6
hutchdatasci,331303847,2023-06-25,/,(not set),5,5
hutchdatasci,331303847,2023-06-26,/NIH_Data_Sharing/index.html,NIH Data Management and Sharing Policy,5,6
hutchdatasci,331303847,2023-06-26,/ourteam/,Who We Are -,5,5
hutchdatasci,331303847,2022-09-09,/live/,Fred Hutch DaSL Live Events -,4,5
hutchdatasci,331303847,2022-09-20,/,Fred Hutch Data Science Laboratory -,4,5
hutchdatasci,331303847,2022-09-25,/,Fred Hutch Data Science Laboratory -,4,4
hutchdatasci,331303847,2022-09-27,/ourteam/,Who We Are -,4,4
hutchdatasci,331303847,2022-10-10,/,(not set),4,5
hutchdatasci,331303847,2022-10-12,/news/,Fred Hutch DaSL News -,4,4
hutchdatasci,331303847,2022-10-14,/ourteam/,Who We Are -,4,7
hutchdatasci,331303847,2022-10-21,/,(not set),4,6
hutchdatasci,331303847,2022-10-27,/ourteam/,Who We Are -,4,4
hutchdatasci,331303847,2022-10-30,/,(not set),4,5
hutchdatasci,331303847,2022-10-31,/jobs/,Data Jobs Across Fred Hutch -,4,4
hutchdatasci,331303847,2022-10-31,/news/,Fred Hutch DaSL News -,4,5
hutchdatasci,331303847,2022-11-04,/training/,Training Resources for Data Science -,4,5
hutchdatasci,331303847,2022-11-06,/,(not set),4,6
hutchdatasci,331303847,2022-11-07,/ourteam/,Who We Are -,4,4
hutchdatasci,331303847,2022-11-08,/news/,Fred Hutch DaSL News -,4,6
hutchdatasci,331303847,2022-11-10,/news/,Fred Hutch DaSL News -,4,4
hutchdatasci,331303847,2022-11-14,/jobs/,Data Jobs Across Fred Hutch -,4,4
hutchdatasci,331303847,2022-11-15,/news/,Fred Hutch DaSL News -,4,4
hutchdatasci,331303847,2022-11-16,/news/NIH-Data-Sharing-Policy-Draft/,Supporting the NIH Data Sharing Policy at Fred Hutch -,4,6
hutchdatasci,331303847,2022-11-16,/ourteam/,Who We Are -,4,4
hutchdatasci,331303847,2022-11-17,/news/NIH-Data-Sharing-Policy-Draft/,Supporting the NIH Data Sharing Policy at Fred Hutch -,4,4
hutchdatasci,331303847,2022-11-17,/training/,Training Resources for Data Science -,4,4
hutchdatasci,331303847,2022-11-18,/,(not set),4,4
hutchdatasci,331303847,2022-11-26,/,(not set),4,4
hutchdatasci,331303847,2022-11-28,/training/,Training Resources for Data Science -,4,4
hutchdatasci,331303847,2022-12-02,/training/,Training Resources for Data Science -,4,4
hutchdatasci,331303847,2022-12-05,/ourteam/,Who We Are -,4,4
hutchdatasci,331303847,2022-12-05,/projects/nihdatasharing/,NIH Data Sharing -,4,4
hutchdatasci,331303847,2022-12-07,/,(not set),4,6
hutchdatasci,331303847,2022-12-08,/projects/nihdatasharing/,NIH Data Sharing -,4,6
hutchdatasci,331303847,2022-12-09,/ourteam/,Who We Are -,4,9
hutchdatasci,331303847,2022-12-09,/training/,Training Resources for Data Science -,4,4
hutchdatasci,331303847,2022-12-12,/ourteam/,Who We Are -,4,5
hutchdatasci,331303847,2022-12-13,/training/,Training Resources for Data Science -,4,4
hutchdatasci,331303847,2022-12-19,/,(not set),4,4
hutchdatasci,331303847,2022-12-27,/,(not set),4,4
hutchdatasci,331303847,2023-01-03,/,(not set),4,4
hutchdatasci,331303847,2023-01-06,/,(not set),4,5
hutchdatasci,331303847,2023-01-09,/projects/nihdatasharing/,NIH Data Sharing -,4,6
hutchdatasci,331303847,2023-01-11,/ourteam/,Who We Are -,4,4
hutchdatasci,331303847,2023-01-11,/projects/,DaSL Projects -,4,5
hutchdatasci,331303847,2023-01-13,/ourteam/,Who We Are -,4,4
hutchdatasci,331303847,2023-01-17,/projects/nihdatasharing/,NIH Data Sharing -,4,6
hutchdatasci,331303847,2023-01-19,/news/NIH-Data-Sharing-Policy-Draft/,Supporting the NIH Data Sharing Policy at Fred Hutch -,4,4
hutchdatasci,331303847,2023-01-19,/projects/,DaSL Projects -,4,4
hutchdatasci,331303847,2023-01-19,/training/,Training Resources for Data Science -,4,5
hutchdatasci,331303847,2023-01-20,/datagroups/,Data Science Groups in the Fred Hutch Community -,4,4
hutchdatasci,331303847,2023-01-26,/projects/nihdatasharing/,NIH Data Sharing -,4,5
hutchdatasci,331303847,2023-01-27,/projects/,DaSL Projects -,4,5
hutchdatasci,331303847,2023-01-30,/ourteam/,Who We Are -,4,5
hutchdatasci,331303847,2023-02-01,/NIH_Data_Sharing/writing-a-dms-plan.html,Chapter 6 Writing a DMS Plan | NIH Data Management and Sharing Policy,4,6
hutchdatasci,331303847,2023-02-01,/ourteam/,Who We Are -,4,4
hutchdatasci,331303847,2023-02-02,/projects/,DaSL Projects -,4,5
hutchdatasci,331303847,2023-02-03,/,(not set),4,5
hutchdatasci,331303847,2023-02-08,/jobs/,Data Jobs Across Fred Hutch -,4,4
hutchdatasci,331303847,2023-02-08,/ourteam/,Who We Are -,4,5
hutchdatasci,331303847,2023-02-09,/projects/nihdatasharing/,NIH Data Sharing -,4,6
hutchdatasci,331303847,2023-02-10,/ourteam/,Who We Are -,4,4
hutchdatasci,331303847,2023-02-15,/projects/nihdatasharing/,NIH Data Sharing -,4,4
hutchdatasci,331303847,2023-02-16,/ourteam/,Who We Are -,4,4
hutchdatasci,331303847,2023-02-22,/ourteam/,Who We Are -,4,5
hutchdatasci,331303847,2023-02-22,/projects/nihdatasharing/,NIH Data Sharing -,4,5
hutchdatasci,331303847,2023-02-22,/training/,Training Resources for Data Science -,4,5
hutchdatasci,331303847,2023-02-23,/projects/,DaSL Projects -,4,5
hutchdatasci,331303847,2023-02-24,/projects/userdropin/,User Groups and Drop in Hours -,4,4
hutchdatasci,331303847,2023-03-01,/ourteam/,Who We Are -,4,5
hutchdatasci,331303847,2023-03-01,/projects/nihdatasharing/,NIH Data Sharing -,4,6
hutchdatasci,331303847,2023-03-01,/projects/userdropin/,User Groups and Drop in Hours -,4,4
hutchdatasci,331303847,2023-03-02,/Overleaf_Tutorial,Page Not Found -,4,4
hutchdatasci,331303847,2023-03-02,/projects/nihdatasharing/,NIH Data Sharing -,4,6
hutchdatasci,331303847,2023-03-10,/datahousecalls/,DaSL Data House Calls -,4,4
hutchdatasci,331303847,2023-03-13,/projects/,DaSL Projects -,4,4
hutchdatasci,331303847,2023-03-14,/projects/,DaSL Projects -,4,5
hutchdatasci,331303847,2023-03-14,/training/,Training Resources for Data Science -,4,4
hutchdatasci,331303847,2023-03-15,/ourteam/,Who We Are -,4,4
hutchdatasci,331303847,2023-03-16,/projects/,DaSL Projects -,4,4
hutchdatasci,331303847,2023-03-17,/jobs/,Data Jobs Across Fred Hutch -,4,4
hutchdatasci,331303847,2023-03-17,/projects/,DaSL Projects -,4,4
hutchdatasci,331303847,2023-03-21,/jobs/,Data Jobs Across Fred Hutch -,4,4
hutchdatasci,331303847,2023-03-21,/training/,Training Resources for Data Science -,4,4
hutchdatasci,331303847,2023-03-23,/contact/,Get Connected With DaSL -,4,4
hutchdatasci,331303847,2023-03-23,/ourteam/,Who We Are -,4,5
hutchdatasci,331303847,2023-03-24,/news/dasl-culture/,DaSL Culture and Work Style -,4,6
hutchdatasci,331303847,2023-03-24,/training/,Training Resources for Data Science -,4,6
hutchdatasci,331303847,2023-03-27,/projects/nihdatasharing/,NIH Data Sharing -,4,4
hutchdatasci,331303847,2023-03-29,/projects/nihdatasharing/,NIH Data Sharing -,4,5
hutchdatasci,331303847,2023-03-30,/news/tags/,Posts by Tag -,4,4
hutchdatasci,331303847,2023-03-30,/projects/nihdatasharing/,NIH Data Sharing -,4,5
hutchdatasci,331303847,2023-04-03,/ourteam/,Who We Are -,4,5
hutchdatasci,331303847,2023-04-04,/projects/nihdatasharing/,NIH Data Sharing -,4,5
hutchdatasci,331303847,2023-04-06,/Overleaf_Tutorial,Page Not Found -,4,4
hutchdatasci,331303847,2023-04-06,/ourteam/,Who We Are -,4,5
hutchdatasci,331303847,2023-04-10,/jobs/,Data Jobs Across Fred Hutch -,4,5
hutchdatasci,331303847,2023-04-12,/ourteam/,Who We Are -,4,4
hutchdatasci,331303847,2023-04-12,/projects/,DaSL Projects -,4,4
hutchdatasci,331303847,2023-04-16,/projects/userdropin/,User Groups and Drop in Hours -,4,4
hutchdatasci,331303847,2023-04-17,/projects/,DaSL Projects -,4,4
hutchdatasci,331303847,2023-04-20,/ourteam/,Who We Are -,4,4
hutchdatasci,331303847,2023-04-20,/projects/,DaSL Projects -,4,4
hutchdatasci,331303847,2023-04-23,/,(not set),4,5
hutchdatasci,331303847,2023-04-25,/projects/,DaSL Projects -,4,4
hutchdatasci,331303847,2023-04-26,/ourteam/,Who We Are -,4,5
hutchdatasci,331303847,2023-04-27,/ourteam/,Who We Are -,4,5
hutchdatasci,331303847,2023-05-01,/training/,Training Resources for Data Science -,4,4
hutchdatasci,331303847,2023-05-03,/projects/,DaSL Projects -,4,5
hutchdatasci,331303847,2023-05-03,/projects/nihdatasharing/,NIH Data Sharing -,4,4
hutchdatasci,331303847,2023-05-05,/training/,Training Resources for Data Science -,4,4
hutchdatasci,331303847,2023-05-07,/,(not set),4,4
hutchdatasci,331303847,2023-05-08,/training/,Training Resources for Data Science -,4,4
hutchdatasci,331303847,2023-05-09,/contact/,Get Connected With DaSL -,4,4
hutchdatasci,331303847,2023-05-09,/jobs/,Data Jobs Across Fred Hutch -,4,4
hutchdatasci,331303847,2023-05-09,/ourteam/,Who We Are -,4,4
hutchdatasci,331303847,2023-05-10,/jobs/,Data Jobs Across Fred Hutch -,4,4
hutchdatasci,331303847,2023-05-10,/ourteam/,Who We Are -,4,4
hutchdatasci,331303847,2023-05-11,/training/,Training Resources for Data Science -,4,5
hutchdatasci,331303847,2023-05-15,/projects/,DaSL Projects -,4,4
hutchdatasci,331303847,2023-05-17,/jobs/,Data Jobs Across Fred Hutch -,4,4
hutchdatasci,331303847,2023-05-17,/ourteam/,Who We Are -,4,4
hutchdatasci,331303847,2023-05-18,/jobs/,Data Jobs Across Fred Hutch -,4,4
hutchdatasci,331303847,2023-05-22,/projects/nihdatasharing/,NIH Data Sharing -,4,4
hutchdatasci,331303847,2023-05-26,/ourteam/,Who We Are -,4,4
hutchdatasci,331303847,2023-05-29,/,(not set),4,5
hutchdatasci,331303847,2023-06-02,/ourteam/,Who We Are -,4,5
hutchdatasci,331303847,2023-06-07,/training/,Training Resources for Data Science -,4,5
hutchdatasci,331303847,2023-06-11,/,(not set),4,5
hutchdatasci,331303847,2023-06-12,/jobs/,Data Jobs Across Fred Hutch -,4,4
hutchdatasci,331303847,2023-06-13,/NIH_Data_Sharing/how-will-this-policy-affect-me.html,Chapter 2 How will this policy affect me? | NIH Data Management and Sharing Policy,4,5
hutchdatasci,331303847,2023-06-13,/NIH_Data_Sharing/index.html,NIH Data Management and Sharing Policy,4,6
hutchdatasci,331303847,2023-06-13,/jobs/,Data Jobs Across Fred Hutch -,4,4
hutchdatasci,331303847,2023-06-14,/news/sttr/,Working Together To Build an AI Engine for Precision Oncology -,4,6
hutchdatasci,331303847,2023-06-14,/ourteam/,Who We Are -,4,5
hutchdatasci,331303847,2023-06-15,/NIH_Data_Sharing/,NIH Data Management and Sharing Policy,4,6
hutchdatasci,331303847,2023-06-15,/news/sttr/,Working Together To Build an AI Engine for Precision Oncology -,4,5
hutchdatasci,331303847,2023-06-20,/plan/,Fred Hutch Year 1 Data Program Plan -,4,4
hutchdatasci,331303847,2023-06-20,/projects/userdropin/,User Groups and Drop in Hours -,4,4
hutchdatasci,331303847,2023-06-22,/ourteam/,Who We Are -,4,5
hutchdatasci,331303847,2023-06-25,/ourteam/,Who We Are -,4,4
hutchdatasci,331303847,2023-06-26,/projects/nihdatasharing/,NIH Data Sharing -,4,6
hutchdatasci,331303847,2023-06-27,/jobs/,Data Jobs Across Fred Hutch -,4,4
hutchdatasci,331303847,2023-06-28,/ourteam/,Who We Are -,4,4
hutchdatasci,331303847,2023-06-30,/training/,Training Resources for Data Science -,4,5
hutchdatasci,331303847,2022-09-09,/,Fred Hutch Data Science Laboratory -,3,3
hutchdatasci,331303847,2022-09-12,/ourteam/,Who We Are -,3,3
hutchdatasci,331303847,2022-09-13,/live/,Fred Hutch DaSL Live Events -,3,3
hutchdatasci,331303847,2022-09-13,/ourteam/,Who We Are -,3,3
hutchdatasci,331303847,2022-09-13,/training/,Training Resources for Data Science -,3,3
hutchdatasci,331303847,2022-09-14,/ourteam/,Who We Are -,3,3
hutchdatasci,331303847,2022-09-14,/training/,Training Resources for Data Science -,3,3
hutchdatasci,331303847,2022-09-15,/ourteam/,Who We Are -,3,4
hutchdatasci,331303847,2022-09-15,/training/,Training Resources for Data Science -,3,3
hutchdatasci,331303847,2022-09-19,/,Fred Hutch Data Science Laboratory -,3,3
hutchdatasci,331303847,2022-09-21,/news/FHDaSLRoadShow/,The FH DaSL RoadShow -,3,3
hutchdatasci,331303847,2022-09-21,/ourteam/,Who We Are -,3,3
hutchdatasci,331303847,2022-09-22,/ourteam/,Who We Are -,3,3
hutchdatasci,331303847,2022-09-25,/ourteam/,Who We Are -,3,3
hutchdatasci,331303847,2022-09-26,/ourteam/,Who We Are -,3,3
hutchdatasci,331303847,2022-09-27,/training/,Training Resources for Data Science -,3,3
hutchdatasci,331303847,2022-09-29,/datagroups/,Data Science Groups in the Fred Hutch Community -,3,3
hutchdatasci,331303847,2022-09-30,/ourteam/,Who We Are -,3,3
hutchdatasci,331303847,2022-10-04,/,Fred Hutch Data Science Laboratory -,3,3
hutchdatasci,331303847,2022-10-10,/ourteam/,Who We Are -,3,3
hutchdatasci,331303847,2022-10-11,/training/,Training Resources for Data Science -,3,3
hutchdatasci,331303847,2022-10-12,/live/,Fred Hutch DaSL Live Events -,3,3
hutchdatasci,331303847,2022-10-12,/training/,Training Resources for Data Science -,3,3
hutchdatasci,331303847,2022-10-17,/ourteam/,Who We Are -,3,3
hutchdatasci,331303847,2022-10-18,/training/,Training Resources for Data Science -,3,3
hutchdatasci,331303847,2022-10-19,/jobs/,Data Jobs Across Fred Hutch -,3,3
hutchdatasci,331303847,2022-10-19,/training/,Training Resources for Data Science -,3,3
hutchdatasci,331303847,2022-10-20,/live/,Fred Hutch DaSL Live Events -,3,3
hutchdatasci,331303847,2022-10-20,/training/,Training Resources for Data Science -,3,4
hutchdatasci,331303847,2022-10-22,/,(not set),3,3
hutchdatasci,331303847,2022-10-26,/ourteam/,Who We Are -,3,3
hutchdatasci,331303847,2022-10-28,/,(not set),3,6
hutchdatasci,331303847,2022-10-31,/live/,Fred Hutch DaSL Live Events -,3,3
hutchdatasci,331303847,2022-11-02,/ourteam/,Who We Are -,3,4
hutchdatasci,331303847,2022-11-03,/news/,Fred Hutch DaSL News -,3,3
hutchdatasci,331303847,2022-11-08,/news/Data-Needs-Study-Launch/,Launching the Fred Hutch Data Needs Study -,3,3
hutchdatasci,331303847,2022-11-10,/training/,Training Resources for Data Science -,3,3
hutchdatasci,331303847,2022-11-12,/,(not set),3,4
hutchdatasci,331303847,2022-11-13,/,(not set),3,4
hutchdatasci,331303847,2022-11-14,/news/,Fred Hutch DaSL News -,3,3
hutchdatasci,331303847,2022-11-15,/ourteam/,Who We Are -,3,3
hutchdatasci,331303847,2022-11-18,/ourteam/,Who We Are -,3,3
hutchdatasci,331303847,2022-11-19,/,(not set),3,4
hutchdatasci,331303847,2022-11-25,/,(not set),3,4
hutchdatasci,331303847,2022-11-25,/ourteam/,Who We Are -,3,3
hutchdatasci,331303847,2022-11-28,/ourteam/,Who We Are -,3,3
hutchdatasci,331303847,2022-11-29,/training/,Training Resources for Data Science -,3,3
hutchdatasci,331303847,2022-11-30,/ourteam/,Who We Are -,3,3
hutchdatasci,331303847,2022-11-30,/training/,Training Resources for Data Science -,3,6
hutchdatasci,331303847,2022-12-05,/contact/,Get in Contact With DaSL -,3,4
hutchdatasci,331303847,2022-12-05,/news/tags/,Posts by Tag -,3,3
hutchdatasci,331303847,2022-12-06,/projects/,DaSL Projects -,3,4
hutchdatasci,331303847,2022-12-06,/projects/nihdatasharing/,NIH Data Sharing -,3,3
hutchdatasci,331303847,2022-12-06,/training/,Training Resources for Data Science -,3,4
hutchdatasci,331303847,2022-12-09,/contact/,Get in Contact With DaSL -,3,3
hutchdatasci,331303847,2022-12-09,/news/tags/,Posts by Tag -,3,3
hutchdatasci,331303847,2022-12-12,/projects/,DaSL Projects -,3,4
hutchdatasci,331303847,2022-12-12,/training/,Training Resources for Data Science -,3,4
hutchdatasci,331303847,2022-12-13,/ourteam/,Who We Are -,3,3
hutchdatasci,331303847,2022-12-14,/ourteam/,Who We Are -,3,3
hutchdatasci,331303847,2022-12-14,/training/,Training Resources for Data Science -,3,3
hutchdatasci,331303847,2022-12-15,/projects/nihdatasharing/,NIH Data Sharing -,3,3
hutchdatasci,331303847,2022-12-23,/,(not set),3,4
hutchdatasci,331303847,2022-12-28,/,(not set),3,4
hutchdatasci,331303847,2022-12-29,/,(not set),3,3
hutchdatasci,331303847,2023-01-04,/ourteam/,Who We Are -,3,3
hutchdatasci,331303847,2023-01-04,/projects/nihdatasharing/,NIH Data Sharing -,3,4
hutchdatasci,331303847,2023-01-05,/training/,Training Resources for Data Science -,3,4
hutchdatasci,331303847,2023-01-09,/ourteam/,Who We Are -,3,3
hutchdatasci,331303847,2023-01-09,/training/,Training Resources for Data Science -,3,3
hutchdatasci,331303847,2023-01-10,/training/,Training Resources for Data Science -,3,3
hutchdatasci,331303847,2023-01-12,/ourteam/,Who We Are -,3,3
hutchdatasci,331303847,2023-01-12,/projects/,DaSL Projects -,3,3
hutchdatasci,331303847,2023-01-13,/training/,Training Resources for Data Science -,3,3
hutchdatasci,331303847,2023-01-16,/news/tags/,Posts by Tag -,3,3
hutchdatasci,331303847,2023-01-16,/training/,Training Resources for Data Science -,3,3
hutchdatasci,331303847,2023-01-18,/news/tags/,Posts by Tag -,3,3
hutchdatasci,331303847,2023-01-19,/news/dasl-culture/,DaSL Culture and Workstyle -,3,3
hutchdatasci,331303847,2023-01-20,/contact/,Get Connected With DaSL -,3,3
hutchdatasci,331303847,2023-01-20,/jobs/,Data Jobs Across Fred Hutch -,3,3
hutchdatasci,331303847,2023-01-20,/news/dasl-culture/,DaSL Culture and Workstyle -,3,3
hutchdatasci,331303847,2023-01-20,/news/tags/,Posts by Tag -,3,3
hutchdatasci,331303847,2023-01-24,/ourteam/,Who We Are -,3,3
hutchdatasci,331303847,2023-01-24,/projects/,DaSL Projects -,3,3
hutchdatasci,331303847,2023-01-26,/projects/,DaSL Projects -,3,3
hutchdatasci,331303847,2023-01-27,/ourteam/,Who We Are -,3,3
hutchdatasci,331303847,2023-01-30,/,(not set),3,3
hutchdatasci,331303847,2023-01-30,/news/NIH-Data-Sharing-Policy-Draft/,Supporting the NIH Data Sharing Policy at Fred Hutch -,3,4
hutchdatasci,331303847,2023-01-31,//projects/nihdatasharing/,NIH Data Sharing -,3,3
hutchdatasci,331303847,2023-01-31,/jobs/,Data Jobs Across Fred Hutch -,3,3
hutchdatasci,331303847,2023-01-31,/ourteam/,Who We Are -,3,3
hutchdatasci,331303847,2023-01-31,/training/,Training Resources for Data Science -,3,3
hutchdatasci,331303847,2023-02-01,/NIH_Data_Sharing/additional-resources.html,Additional Resources | NIH Data Management and Sharing Policy,3,3
hutchdatasci,331303847,2023-02-01,/NIH_Data_Sharing/budgeting-for-data-sharing.html,Chapter 5 Budgeting for Data Sharing | NIH Data Management and Sharing Policy,3,3
hutchdatasci,331303847,2023-02-01,/NIH_Data_Sharing/post-submission-tips.html,Chapter 8 Post Submission Tips | NIH Data Management and Sharing Policy,3,3
hutchdatasci,331303847,2023-02-01,/NIH_Data_Sharing/presubmission-tips.html,Chapter 7 Presubmission Tips | NIH Data Management and Sharing Policy,3,3
hutchdatasci,331303847,2023-02-01,/NIH_Data_Sharing/why-this-new-dms-policy.html,Chapter 1 Why this new DMS policy? | NIH Data Management and Sharing Policy,3,3
hutchdatasci,331303847,2023-02-01,/projects/,DaSL Projects -,3,3
hutchdatasci,331303847,2023-02-02,/NIH_Data_Sharing/index.html,NIH Data Management and Sharing Policy,3,4
hutchdatasci,331303847,2023-02-05,/,(not set),3,3
hutchdatasci,331303847,2023-02-06,/jobs/,Data Jobs Across Fred Hutch -,3,3
hutchdatasci,331303847,2023-02-06,/ourteam/,Who We Are -,3,3
hutchdatasci,331303847,2023-02-06,/projects/,DaSL Projects -,3,3
hutchdatasci,331303847,2023-02-07,/projects/userdropin/,User Groups and Drop in Hours -,3,3
hutchdatasci,331303847,2023-02-08,/projects/,DaSL Projects -,3,3
hutchdatasci,331303847,2023-02-09,/training/,Training Resources for Data Science -,3,3
hutchdatasci,331303847,2023-02-10,/NIH_Data_Sharing/,NIH Data Management and Sharing Policy,3,4
hutchdatasci,331303847,2023-02-13,/NIH_Data_Sharing/,NIH Data Management and Sharing Policy,3,3
hutchdatasci,331303847,2023-02-13,/ourteam/,Who We Are -,3,3
hutchdatasci,331303847,2023-02-14,/NIH_Data_Sharing/,NIH Data Management and Sharing Policy,3,4
hutchdatasci,331303847,2023-02-14,/projects/nihdatasharing/,NIH Data Sharing -,3,6
hutchdatasci,331303847,2023-02-21,/jobs/,Data Jobs Across Fred Hutch -,3,3
hutchdatasci,331303847,2023-02-21,/ourteam/,Who We Are -,3,4
hutchdatasci,331303847,2023-02-21,/projects/,DaSL Projects -,3,3
